"breadwinner_ns__BillingScheduleName__c","breadwinner_ns__ClassName__c","breadwinner_ns__CreatedFrom__c","breadwinner_ns__CreatedFrom_Estimate__c","breadwinner_ns__CreatedFromInternalId__c","breadwinner_ns__Created_Via__c","breadwinner_ns__CurrencyName__c","breadwinner_ns__CustomFormInternalId__c","breadwinner_ns__Entity__c","breadwinner_ns__EntityInternalId__c","breadwinner_ns__TranDate__c","breadwinner_ns__CreatedDate__c","breadwinner_ns__DepartmentName__c","breadwinner_ns__DiscountItemInternalId__c","breadwinner_ns__DiscountRate__c","breadwinner_ns__DiscountTotal__c","breadwinner_ns__EndDate__c","breadwinner_ns__ExchangeRate__c","breadwinner_ns__ExternalId__c","breadwinner_ns__Flag__c","breadwinner_ns__GiftCertApplied__c","breadwinner_ns__HandlingCost__c","breadwinner_ns__InternalId__c","breadwinner_ns__LastModifiedDate__c","breadwinner_ns__LocationName__c","breadwinner_ns__Memo__c","breadwinner_ns__NetSuite_Org_Id__c","breadwinner_ns__OtherRefNum__c","breadwinner_ns__PrimaryContact__c","breadwinner_ns__PrimaryContactInternalId__c","breadwinner_ns__SalesEffectiveDate__c","Name","breadwinner_ns__SalesRepName__c","breadwinner_ns__Salesforce_Account__c","breadwinner_ns__Salesforce_Opportunity__c","breadwinner_ns__ShippingCost__c","breadwinner_ns__ShipMethodName__c","breadwinner_ns__StartDate__c","breadwinner_ns__Status__c","breadwinner_ns__Subsidiary__c","breadwinner_ns__SubTotal__c","breadwinner_ns__Tax2Total__c","breadwinner_ns__TaxTotal__c","breadwinner_ns__TermsName__c","breadwinner_ns__TermsInternalId__c","breadwinner_ns__Total__c"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:49:39.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88739","2025-12-05T13:49:39.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3545","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:49:41.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88740","2025-12-05T13:49:41.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3546","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:49:42.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88741","2025-12-05T13:49:42.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3547","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:49:44.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88742","2025-12-05T13:49:44.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3548","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:49:45.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88743","2025-12-05T13:49:45.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3549","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:49:46.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88744","2025-12-05T13:49:46.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3550","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:49:48.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88745","2025-12-05T13:49:48.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3551","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:49:49.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88746","2025-12-05T13:49:49.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3552","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:49:50.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88747","2025-12-05T13:49:50.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3553","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:49:52.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88748","2025-12-05T13:49:52.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3554","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:49:53.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88749","2025-12-05T13:49:53.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3555","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:09.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88750","2025-12-05T13:51:09.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3606","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:11.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88751","2025-12-05T13:51:11.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3607","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:12.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88752","2025-12-05T13:51:12.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3608","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:14.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88753","2025-12-05T13:51:14.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3609","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:15.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88754","2025-12-05T13:51:15.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3610","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:16.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88755","2025-12-05T13:51:16.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3611","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:18.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88756","2025-12-05T13:51:18.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3612","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:19.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88757","2025-12-05T13:51:19.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3613","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:21.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88758","2025-12-05T13:51:21.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3614","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:22.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88759","2025-12-05T13:51:22.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3615","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:23.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88760","2025-12-05T13:51:23.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3616","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:24.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88761","2025-12-05T13:51:24.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3617","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:26.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88762","2025-12-05T13:51:26.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3618","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:27.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88763","2025-12-05T13:51:27.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3619","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:28.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88764","2025-12-05T13:51:28.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3620","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:29.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88765","2025-12-05T13:51:29.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3621","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:31.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88766","2025-12-05T13:51:31.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3622","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:32.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88767","2025-12-05T13:51:32.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3623","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:33.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88768","2025-12-05T13:51:33.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3624","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:35.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88769","2025-12-05T13:51:35.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3625","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:36.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88770","2025-12-05T13:51:36.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3626","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:37.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88771","2025-12-05T13:51:37.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3627","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:39.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88772","2025-12-05T13:51:39.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3628","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:40.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88773","2025-12-05T13:51:40.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3629","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:41.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88774","2025-12-05T13:51:41.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3630","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:43.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88775","2025-12-05T13:51:43.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3631","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:44.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88776","2025-12-05T13:51:44.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3632","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:45.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88777","2025-12-05T13:51:45.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3633","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:47.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88778","2025-12-05T13:51:47.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3634","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:48.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88779","2025-12-05T13:51:48.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3635","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T13:51:49.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","88780","2025-12-05T13:51:49.000Z","","","TSTDRV2119874","","","","2025-12-05","SO3636","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
